bublup_staging.MF500f100	mf500f100	RUN	1435866716931	500 requests for 100 seconds with extra python node	2.0
MagicFoldersAuto	3783592961561740637-4266	USER	END	1435866725587	1435866729003
MagicFoldersAuto	3783592961561740637-6015	USER	START	1435866729007	0
MagicFoldersAuto	3783592961561740637-6016	USER	START	1435866729008	0
MagicFoldersAuto	3783592961561740637-6017	USER	START	1435866729008	0
MagicFoldersAuto	3783592961561740637-6018	USER	START	1435866729008	0
MagicFoldersAuto	3783592961561740637-6019	USER	START	1435866729008	0
MagicFoldersAuto	3783592961561740637-6019	REQUEST		request_0	1435866729010	1435866729010	1435866729010	1435866729010	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6019	USER	END	1435866729008	1435866729011
MagicFoldersAuto	3783592961561740637-6020	USER	START	1435866729017	0
MagicFoldersAuto	3783592961561740637-6021	USER	START	1435866729018	0
MagicFoldersAuto	3783592961561740637-6022	USER	START	1435866729018	0
MagicFoldersAuto	3783592961561740637-6023	USER	START	1435866729018	0
MagicFoldersAuto	3783592961561740637-6024	USER	START	1435866729018	0
MagicFoldersAuto	3783592961561740637-6020	REQUEST		request_0	1435866729018	1435866729018	1435866729018	1435866729018	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6020	USER	END	1435866729017	1435866729018
MagicFoldersAuto	3783592961561740637-6021	REQUEST		request_0	1435866729018	1435866729018	1435866729018	1435866729018	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6021	USER	END	1435866729018	1435866729018
MagicFoldersAuto	3783592961561740637-6022	REQUEST		request_0	1435866729018	1435866729018	1435866729018	1435866729018	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6022	USER	END	1435866729018	1435866729019
MagicFoldersAuto	3783592961561740637-6023	REQUEST		request_0	1435866729018	1435866729018	1435866729018	1435866729018	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6023	USER	END	1435866729018	1435866729019
MagicFoldersAuto	3783592961561740637-6024	REQUEST		request_0	1435866729018	1435866729018	1435866729018	1435866729018	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6024	USER	END	1435866729018	1435866729019
MagicFoldersAuto	3783592961561740637-3312	REQUEST		request_0	1435866723667	1435866724494	1435866729024	1435866729024	OK	 
MagicFoldersAuto	3783592961561740637-3312	USER	END	1435866723667	1435866729024
MagicFoldersAuto	3783592961561740637-6025	USER	START	1435866729027	0
MagicFoldersAuto	3783592961561740637-6026	USER	START	1435866729027	0
MagicFoldersAuto	3783592961561740637-6027	USER	START	1435866729027	0
MagicFoldersAuto	3783592961561740637-6028	USER	START	1435866729027	0
MagicFoldersAuto	3783592961561740637-6029	USER	START	1435866729027	0
MagicFoldersAuto	3783592961561740637-6025	REQUEST		request_0	1435866729027	1435866729027	1435866729027	1435866729027	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6025	USER	END	1435866729027	1435866729027
MagicFoldersAuto	3783592961561740637-6026	REQUEST		request_0	1435866729027	1435866729027	1435866729027	1435866729027	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6026	USER	END	1435866729027	1435866729027
MagicFoldersAuto	3783592961561740637-6027	REQUEST		request_0	1435866729027	1435866729027	1435866729027	1435866729027	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6027	USER	END	1435866729027	1435866729027
MagicFoldersAuto	3783592961561740637-6028	REQUEST		request_0	1435866729027	1435866729027	1435866729027	1435866729027	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6028	USER	END	1435866729027	1435866729028
MagicFoldersAuto	3783592961561740637-6029	REQUEST		request_0	1435866729027	1435866729027	1435866729027	1435866729028	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6029	USER	END	1435866729027	1435866729028
MagicFoldersAuto	3783592961561740637-4218	REQUEST		request_0	1435866729028	1435866729028	1435866729028	1435866729028	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-4218	USER	END	1435866725490	1435866729028
MagicFoldersAuto	3783592961561740637-2183	REQUEST		request_0	1435866729031	1435866729031	1435866729031	1435866729031	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-2183	USER	END	1435866721382	1435866729032
MagicFoldersAuto	3783592961561740637-5222	REQUEST		request_0	1435866729032	1435866729032	1435866729032	1435866729032	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5222	USER	END	1435866727418	1435866729032
MagicFoldersAuto	3783592961561740637-1992	REQUEST		request_0	1435866728617	1435866728617	1435866728617	1435866729032	KO	java.net.ConnectException: https://webservice-staging.bublup.com:443
MagicFoldersAuto	3783592961561740637-1992	USER	END	1435866720987	1435866729032
MagicFoldersAuto	3783592961561740637-951	REQUEST		request_0	1435866719533	1435866724528	1435866729036	1435866729036	OK	 
MagicFoldersAuto	3783592961561740637-951	USER	END	1435866718897	1435866729036
MagicFoldersAuto	3783592961561740637-6030	USER	START	1435866729037	0
MagicFoldersAuto	3783592961561740637-6031	USER	START	1435866729037	0
MagicFoldersAuto	3783592961561740637-6032	USER	START	1435866729037	0
MagicFoldersAuto	3783592961561740637-6034	USER	START	1435866729037	0
MagicFoldersAuto	3783592961561740637-6033	USER	START	1435866729037	0
MagicFoldersAuto	3783592961561740637-2064	REQUEST		request_0	1435866721143	1435866721712	1435866729039	1435866729039	OK	 
MagicFoldersAuto	3783592961561740637-2064	USER	END	1435866721127	1435866729039
MagicFoldersAuto	3783592961561740637-3888	REQUEST		request_0	1435866724818	1435866725398	1435866729039	1435866729039	OK	 
MagicFoldersAuto	3783592961561740637-3888	USER	END	1435866724817	1435866729039
MagicFoldersAuto	3783592961561740637-1383	REQUEST		request_0	1435866720185	1435866722036	1435866729042	1435866729042	OK	 
MagicFoldersAuto	3783592961561740637-1383	USER	END	1435866719767	1435866729042
MagicFoldersAuto	3783592961561740637-3732	REQUEST		request_0	1435866724507	1435866725080	1435866729045	1435866729045	OK	 
MagicFoldersAuto	3783592961561740637-1708	REQUEST		request_0	1435866720652	1435866722300	1435866729046	1435866729046	OK	 
MagicFoldersAuto	3783592961561740637-3860	REQUEST		request_0	1435866724759	1435866725324	1435866729046	1435866729046	OK	 
MagicFoldersAuto	3783592961561740637-3732	USER	END	1435866724507	1435866729046
MagicFoldersAuto	3783592961561740637-1708	USER	END	1435866720432	1435866729046
MagicFoldersAuto	3783592961561740637-3860	USER	END	1435866724757	1435866729046
MagicFoldersAuto	3783592961561740637-6035	USER	START	1435866729047	0
MagicFoldersAuto	3783592961561740637-6036	USER	START	1435866729047	0
MagicFoldersAuto	3783592961561740637-6037	USER	START	1435866729047	0
MagicFoldersAuto	3783592961561740637-6038	USER	START	1435866729047	0
MagicFoldersAuto	3783592961561740637-6039	USER	START	1435866729047	0
MagicFoldersAuto	3783592961561740637-1424	REQUEST		request_0	1435866720268	1435866721743	1435866729047	1435866729047	OK	 
MagicFoldersAuto	3783592961561740637-1424	USER	END	1435866719847	1435866729047
MagicFoldersAuto	3783592961561740637-6040	USER	START	1435866729057	0
MagicFoldersAuto	3783592961561740637-6041	USER	START	1435866729057	0
MagicFoldersAuto	3783592961561740637-6042	USER	START	1435866729057	0
MagicFoldersAuto	3783592961561740637-6043	USER	START	1435866729057	0
MagicFoldersAuto	3783592961561740637-6044	USER	START	1435866729057	0
MagicFoldersAuto	3783592961561740637-6043	REQUEST		request_0	1435866729058	1435866729058	1435866729058	1435866729059	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6044	REQUEST		request_0	1435866729059	1435866729059	1435866729059	1435866729059	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6043	USER	END	1435866729057	1435866729059
MagicFoldersAuto	3783592961561740637-6044	USER	END	1435866729057	1435866729059
MagicFoldersAuto	3783592961561740637-5240	REQUEST		request_0	1435866729063	1435866729063	1435866729063	1435866729063	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5240	USER	END	1435866727457	1435866729063
MagicFoldersAuto	3783592961561740637-5765	REQUEST		request_0	1435866729063	1435866729063	1435866729063	1435866729063	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5765	USER	END	1435866728507	1435866729063
MagicFoldersAuto	3783592961561740637-1270	REQUEST		request_0	1435866728198	1435866729021	1435866729021	1435866729064	KO	java.io.IOException: Remotely closed
MagicFoldersAuto	3783592961561740637-1270	USER	END	1435866719538	1435866729064
MagicFoldersAuto	3783592961561740637-1749	REQUEST		request_0	1435866720711	1435866723064	1435866729064	1435866729064	OK	 
MagicFoldersAuto	3783592961561740637-5244	REQUEST		request_0	1435866729062	1435866729062	1435866729062	1435866729064	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-1749	USER	END	1435866720497	1435866729064
MagicFoldersAuto	3783592961561740637-5244	USER	END	1435866727457	1435866729064
MagicFoldersAuto	3783592961561740637-5257	REQUEST		request_0	1435866729062	1435866729062	1435866729062	1435866729063	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5257	USER	END	1435866727487	1435866729065
MagicFoldersAuto	3783592961561740637-6045	USER	START	1435866729067	0
MagicFoldersAuto	3783592961561740637-6046	USER	START	1435866729067	0
MagicFoldersAuto	3783592961561740637-6047	USER	START	1435866729067	0
MagicFoldersAuto	3783592961561740637-6048	USER	START	1435866729067	0
MagicFoldersAuto	3783592961561740637-6049	USER	START	1435866729067	0
MagicFoldersAuto	3783592961561740637-6050	USER	START	1435866729077	0
MagicFoldersAuto	3783592961561740637-6051	USER	START	1435866729077	0
MagicFoldersAuto	3783592961561740637-6052	USER	START	1435866729077	0
MagicFoldersAuto	3783592961561740637-6053	USER	START	1435866729077	0
MagicFoldersAuto	3783592961561740637-6054	USER	START	1435866729077	0
MagicFoldersAuto	3783592961561740637-6050	REQUEST		request_0	1435866729078	1435866729078	1435866729078	1435866729078	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6050	USER	END	1435866729077	1435866729079
MagicFoldersAuto	3783592961561740637-6052	REQUEST		request_0	1435866729078	1435866729078	1435866729078	1435866729078	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6052	USER	END	1435866729077	1435866729079
MagicFoldersAuto	3783592961561740637-6053	REQUEST		request_0	1435866729079	1435866729079	1435866729079	1435866729079	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6054	REQUEST		request_0	1435866729079	1435866729079	1435866729079	1435866729079	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6053	USER	END	1435866729077	1435866729079
MagicFoldersAuto	3783592961561740637-6054	USER	END	1435866729077	1435866729079
MagicFoldersAuto	3783592961561740637-6055	USER	START	1435866729088	0
MagicFoldersAuto	3783592961561740637-6056	USER	START	1435866729088	0
MagicFoldersAuto	3783592961561740637-6057	USER	START	1435866729088	0
MagicFoldersAuto	3783592961561740637-6058	USER	START	1435866729088	0
MagicFoldersAuto	3783592961561740637-6059	USER	START	1435866729088	0
MagicFoldersAuto	3783592961561740637-2972	REQUEST		request_0	1435866722979	1435866724570	1435866729089	1435866729089	OK	 
MagicFoldersAuto	3783592961561740637-2972	USER	END	1435866722978	1435866729089
MagicFoldersAuto	3783592961561740637-6056	REQUEST		request_0	1435866729089	1435866729089	1435866729089	1435866729089	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6056	USER	END	1435866729088	1435866729089
MagicFoldersAuto	3783592961561740637-6055	REQUEST		request_0	1435866729089	1435866729089	1435866729089	1435866729089	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6055	USER	END	1435866729088	1435866729089
MagicFoldersAuto	3783592961561740637-6057	REQUEST		request_0	1435866729089	1435866729089	1435866729089	1435866729089	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6057	USER	END	1435866729088	1435866729090
MagicFoldersAuto	3783592961561740637-6058	REQUEST		request_0	1435866729090	1435866729090	1435866729090	1435866729090	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6058	USER	END	1435866729088	1435866729090
MagicFoldersAuto	3783592961561740637-6059	REQUEST		request_0	1435866729090	1435866729090	1435866729090	1435866729090	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6059	USER	END	1435866729088	1435866729090
MagicFoldersAuto	3783592961561740637-3487	REQUEST		request_0	1435866724018	1435866724586	1435866729095	1435866729095	OK	 
MagicFoldersAuto	3783592961561740637-3487	USER	END	1435866724017	1435866729096
MagicFoldersAuto	3783592961561740637-2726	REQUEST		request_0	1435866722458	1435866723050	1435866729096	1435866729096	OK	 
MagicFoldersAuto	3783592961561740637-2726	USER	END	1435866722457	1435866729096
MagicFoldersAuto	3783592961561740637-6060	USER	START	1435866729097	0
MagicFoldersAuto	3783592961561740637-6061	USER	START	1435866729097	0
MagicFoldersAuto	3783592961561740637-6062	USER	START	1435866729097	0
MagicFoldersAuto	3783592961561740637-6063	USER	START	1435866729097	0
MagicFoldersAuto	3783592961561740637-6064	USER	START	1435866729097	0
MagicFoldersAuto	3783592961561740637-6062	REQUEST		request_0	1435866729099	1435866729099	1435866729099	1435866729099	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6063	REQUEST		request_0	1435866729099	1435866729099	1435866729099	1435866729099	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6062	USER	END	1435866729097	1435866729099
MagicFoldersAuto	3783592961561740637-6063	USER	END	1435866729097	1435866729099
MagicFoldersAuto	3783592961561740637-5637	REQUEST		request_0	1435866729099	1435866729099	1435866729099	1435866729099	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5637	USER	END	1435866728247	1435866729100
MagicFoldersAuto	3783592961561740637-5357	REQUEST		request_0	1435866729101	1435866729101	1435866729101	1435866729102	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5357	USER	END	1435866727687	1435866729102
MagicFoldersAuto	3783592961561740637-6065	USER	START	1435866729108	0
MagicFoldersAuto	3783592961561740637-6066	USER	START	1435866729109	0
MagicFoldersAuto	3783592961561740637-6067	USER	START	1435866729109	0
MagicFoldersAuto	3783592961561740637-6068	USER	START	1435866729109	0
MagicFoldersAuto	3783592961561740637-6069	USER	START	1435866729109	0
MagicFoldersAuto	3783592961561740637-2800	REQUEST		request_0	1435866722599	1435866724163	1435866729109	1435866729109	OK	 
MagicFoldersAuto	3783592961561740637-2800	USER	END	1435866722597	1435866729109
MagicFoldersAuto	3783592961561740637-5126	REQUEST		request_0	1435866729109	1435866729109	1435866729109	1435866729109	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5126	USER	END	1435866727228	1435866729110
MagicFoldersAuto	3783592961561740637-3949	REQUEST		request_0	1435866729108	1435866729108	1435866729108	1435866729109	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-3949	USER	END	1435866724938	1435866729110
MagicFoldersAuto	3783592961561740637-6066	REQUEST		request_0	1435866729109	1435866729109	1435866729109	1435866729109	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6066	USER	END	1435866729109	1435866729110
MagicFoldersAuto	3783592961561740637-6067	REQUEST		request_0	1435866729109	1435866729109	1435866729109	1435866729109	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6067	USER	END	1435866729109	1435866729110
MagicFoldersAuto	3783592961561740637-6068	REQUEST		request_0	1435866729109	1435866729109	1435866729109	1435866729109	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6069	REQUEST		request_0	1435866729109	1435866729109	1435866729109	1435866729109	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6068	USER	END	1435866729109	1435866729110
MagicFoldersAuto	3783592961561740637-6069	USER	END	1435866729109	1435866729110
MagicFoldersAuto	3783592961561740637-6070	USER	START	1435866729117	0
MagicFoldersAuto	3783592961561740637-6071	USER	START	1435866729117	0
MagicFoldersAuto	3783592961561740637-6072	USER	START	1435866729117	0
MagicFoldersAuto	3783592961561740637-6073	USER	START	1435866729117	0
MagicFoldersAuto	3783592961561740637-6074	USER	START	1435866729117	0
MagicFoldersAuto	3783592961561740637-3903	REQUEST		request_0	1435866724854	1435866725453	1435866729119	1435866729119	OK	 
MagicFoldersAuto	3783592961561740637-3903	USER	END	1435866724848	1435866729119
MagicFoldersAuto	3783592961561740637-6074	REQUEST		request_0	1435866729119	1435866729119	1435866729119	1435866729119	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6074	USER	END	1435866729117	1435866729119
MagicFoldersAuto	3783592961561740637-1578	REQUEST		request_0	1435866720480	1435866724761	1435866729122	1435866729122	OK	 
MagicFoldersAuto	3783592961561740637-1578	USER	END	1435866720157	1435866729123
MagicFoldersAuto	3783592961561740637-6075	USER	START	1435866729127	0
MagicFoldersAuto	3783592961561740637-6076	USER	START	1435866729127	0
MagicFoldersAuto	3783592961561740637-6077	USER	START	1435866729127	0
MagicFoldersAuto	3783592961561740637-6078	USER	START	1435866729127	0
MagicFoldersAuto	3783592961561740637-6079	USER	START	1435866729127	0
MagicFoldersAuto	3783592961561740637-6078	REQUEST		request_0	1435866729128	1435866729128	1435866729128	1435866729128	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6078	USER	END	1435866729127	1435866729129
MagicFoldersAuto	3783592961561740637-6077	REQUEST		request_0	1435866729128	1435866729128	1435866729128	1435866729128	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6077	USER	END	1435866729127	1435866729129
MagicFoldersAuto	3783592961561740637-6079	REQUEST		request_0	1435866729128	1435866729128	1435866729128	1435866729128	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6079	USER	END	1435866729127	1435866729129
MagicFoldersAuto	3783592961561740637-810	REQUEST		request_0	1435866727469	1435866727469	1435866727469	1435866729131	KO	java.net.ConnectException: https://webservice-staging.bublup.com:443
MagicFoldersAuto	3783592961561740637-810	USER	END	1435866718607	1435866729131
MagicFoldersAuto	3783592961561740637-5825	REQUEST		request_0	1435866729130	1435866729130	1435866729130	1435866729130	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5825	USER	END	1435866728627	1435866729131
MagicFoldersAuto	3783592961561740637-4656	REQUEST		request_0	1435866729132	1435866729132	1435866729132	1435866729132	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-4656	USER	END	1435866726367	1435866729132
MagicFoldersAuto	3783592961561740637-3501	REQUEST		request_0	1435866724047	1435866724648	1435866729134	1435866729134	OK	 
MagicFoldersAuto	3783592961561740637-3501	USER	END	1435866724047	1435866729134
MagicFoldersAuto	3783592961561740637-2411	REQUEST		request_0	1435866721827	1435866725581	1435866729136	1435866729136	OK	 
MagicFoldersAuto	3783592961561740637-2411	USER	END	1435866721827	1435866729136
MagicFoldersAuto	3783592961561740637-6080	USER	START	1435866729137	0
MagicFoldersAuto	3783592961561740637-6081	USER	START	1435866729137	0
MagicFoldersAuto	3783592961561740637-6082	USER	START	1435866729137	0
MagicFoldersAuto	3783592961561740637-6084	USER	START	1435866729137	0
MagicFoldersAuto	3783592961561740637-6083	USER	START	1435866729137	0
MagicFoldersAuto	3783592961561740637-4171	REQUEST		request_0	1435866727530	1435866729096	1435866729096	1435866729138	KO	java.io.IOException: Remotely closed
MagicFoldersAuto	3783592961561740637-4171	USER	END	1435866725387	1435866729139
MagicFoldersAuto	3783592961561740637-3082	REQUEST		request_0	1435866723197	1435866725025	1435866729140	1435866729140	OK	 
MagicFoldersAuto	3783592961561740637-3082	USER	END	1435866723197	1435866729141
MagicFoldersAuto	3783592961561740637-1664	REQUEST		request_0	1435866720581	1435866724166	1435866729140	1435866729140	OK	 
MagicFoldersAuto	3783592961561740637-1664	USER	END	1435866720327	1435866729141
MagicFoldersAuto	3783592961561740637-3264	REQUEST		request_0	1435866723573	1435866724146	1435866729145	1435866729145	OK	 
MagicFoldersAuto	3783592961561740637-3264	USER	END	1435866723567	1435866729145
MagicFoldersAuto	3783592961561740637-2363	REQUEST		request_0	1435866721729	1435866722412	1435866729145	1435866729145	OK	 
MagicFoldersAuto	3783592961561740637-3963	REQUEST		request_0	1435866729145	1435866729145	1435866729145	1435866729145	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-2363	USER	END	1435866721728	1435866729145
MagicFoldersAuto	3783592961561740637-3963	USER	END	1435866724967	1435866729145
MagicFoldersAuto	3783592961561740637-6085	USER	START	1435866729147	0
MagicFoldersAuto	3783592961561740637-6087	USER	START	1435866729147	0
MagicFoldersAuto	3783592961561740637-6088	USER	START	1435866729147	0
MagicFoldersAuto	3783592961561740637-6089	USER	START	1435866729147	0
MagicFoldersAuto	3783592961561740637-6086	USER	START	1435866729147	0
MagicFoldersAuto	3783592961561740637-2781	REQUEST		request_0	1435866728614	1435866729134	1435866729134	1435866729153	KO	java.io.IOException: Remotely closed
MagicFoldersAuto	3783592961561740637-2781	USER	END	1435866722567	1435866729154
MagicFoldersAuto	3783592961561740637-2324	REQUEST		request_0	1435866721649	1435866722248	1435866729154	1435866729154	OK	 
MagicFoldersAuto	3783592961561740637-2324	USER	END	1435866721648	1435866729154
MagicFoldersAuto	3783592961561740637-6090	USER	START	1435866729157	0
MagicFoldersAuto	3783592961561740637-6091	USER	START	1435866729157	0
MagicFoldersAuto	3783592961561740637-6092	USER	START	1435866729157	0
MagicFoldersAuto	3783592961561740637-6093	USER	START	1435866729157	0
MagicFoldersAuto	3783592961561740637-6094	USER	START	1435866729157	0
MagicFoldersAuto	3783592961561740637-6093	REQUEST		request_0	1435866729159	1435866729159	1435866729159	1435866729159	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6093	USER	END	1435866729157	1435866729159
MagicFoldersAuto	3783592961561740637-6094	REQUEST		request_0	1435866729159	1435866729159	1435866729159	1435866729159	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6094	USER	END	1435866729157	1435866729160
MagicFoldersAuto	3783592961561740637-6095	USER	START	1435866729167	0
MagicFoldersAuto	3783592961561740637-6096	USER	START	1435866729168	0
MagicFoldersAuto	3783592961561740637-6097	USER	START	1435866729168	0
MagicFoldersAuto	3783592961561740637-6098	USER	START	1435866729168	0
MagicFoldersAuto	3783592961561740637-6099	USER	START	1435866729168	0
MagicFoldersAuto	3783592961561740637-6095	REQUEST		request_0	1435866729167	1435866729167	1435866729167	1435866729167	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6095	USER	END	1435866729167	1435866729168
MagicFoldersAuto	3783592961561740637-6096	REQUEST		request_0	1435866729168	1435866729168	1435866729168	1435866729168	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6096	USER	END	1435866729168	1435866729168
MagicFoldersAuto	3783592961561740637-6097	REQUEST		request_0	1435866729168	1435866729168	1435866729168	1435866729168	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6097	USER	END	1435866729168	1435866729168
MagicFoldersAuto	3783592961561740637-6098	REQUEST		request_0	1435866729168	1435866729168	1435866729168	1435866729168	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6098	USER	END	1435866729168	1435866729168
MagicFoldersAuto	3783592961561740637-6099	REQUEST		request_0	1435866729168	1435866729168	1435866729168	1435866729168	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6099	USER	END	1435866729168	1435866729168
MagicFoldersAuto	3783592961561740637-3129	REQUEST		request_0	1435866723288	1435866723855	1435866729170	1435866729170	OK	 
MagicFoldersAuto	3783592961561740637-3797	REQUEST		request_0	1435866724665	1435866725250	1435866729170	1435866729170	OK	 
MagicFoldersAuto	3783592961561740637-3129	USER	END	1435866723287	1435866729170
MagicFoldersAuto	3783592961561740637-3797	USER	END	1435866724662	1435866729170
MagicFoldersAuto	3783592961561740637-6100	USER	START	1435866729177	0
MagicFoldersAuto	3783592961561740637-6101	USER	START	1435866729177	0
MagicFoldersAuto	3783592961561740637-6102	USER	START	1435866729177	0
MagicFoldersAuto	3783592961561740637-6103	USER	START	1435866729177	0
MagicFoldersAuto	3783592961561740637-6104	USER	START	1435866729177	0
MagicFoldersAuto	3783592961561740637-6102	REQUEST		request_0	1435866729179	1435866729179	1435866729179	1435866729179	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6103	REQUEST		request_0	1435866729179	1435866729179	1435866729179	1435866729179	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6102	USER	END	1435866729177	1435866729179
MagicFoldersAuto	3783592961561740637-6103	USER	END	1435866729177	1435866729179
MagicFoldersAuto	3783592961561740637-6104	REQUEST		request_0	1435866729179	1435866729179	1435866729179	1435866729179	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6104	USER	END	1435866729177	1435866729180
MagicFoldersAuto	3783592961561740637-6105	USER	START	1435866729187	0
MagicFoldersAuto	3783592961561740637-6106	USER	START	1435866729187	0
MagicFoldersAuto	3783592961561740637-6107	USER	START	1435866729187	0
MagicFoldersAuto	3783592961561740637-6108	USER	START	1435866729187	0
MagicFoldersAuto	3783592961561740637-6109	USER	START	1435866729187	0
MagicFoldersAuto	3783592961561740637-6105	REQUEST		request_0	1435866729188	1435866729188	1435866729188	1435866729188	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6105	USER	END	1435866729187	1435866729189
MagicFoldersAuto	3783592961561740637-6106	REQUEST		request_0	1435866729188	1435866729188	1435866729188	1435866729188	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6107	REQUEST		request_0	1435866729188	1435866729188	1435866729188	1435866729188	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6106	USER	END	1435866729187	1435866729189
MagicFoldersAuto	3783592961561740637-6107	USER	END	1435866729187	1435866729189
MagicFoldersAuto	3783592961561740637-6108	REQUEST		request_0	1435866729188	1435866729188	1435866729188	1435866729188	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6108	USER	END	1435866729187	1435866729189
MagicFoldersAuto	3783592961561740637-6109	REQUEST		request_0	1435866729188	1435866729188	1435866729188	1435866729188	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6109	USER	END	1435866729187	1435866729189
MagicFoldersAuto	3783592961561740637-5398	REQUEST		request_0	1435866729193	1435866729193	1435866729193	1435866729193	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5398	USER	END	1435866727767	1435866729193
MagicFoldersAuto	3783592961561740637-5836	REQUEST		request_0	1435866729193	1435866729193	1435866729193	1435866729193	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5836	USER	END	1435866728651	1435866729193
MagicFoldersAuto	3783592961561740637-6111	USER	START	1435866729197	0
MagicFoldersAuto	3783592961561740637-6110	USER	START	1435866729197	0
MagicFoldersAuto	3783592961561740637-6112	USER	START	1435866729197	0
MagicFoldersAuto	3783592961561740637-6113	USER	START	1435866729197	0
MagicFoldersAuto	3783592961561740637-6114	USER	START	1435866729197	0
MagicFoldersAuto	3783592961561740637-6111	REQUEST		request_0	1435866729198	1435866729198	1435866729198	1435866729198	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6111	USER	END	1435866729197	1435866729199
MagicFoldersAuto	3783592961561740637-6112	REQUEST		request_0	1435866729198	1435866729198	1435866729198	1435866729198	KO	java.net.SocketException: Too many open files
